Output Area Code,Ward name,Ward Census Code,Local Authority Name,Local Authority Code,Supergroup Code,Supergroup Name,Group Code,Group Name,Subgroup Code,Subgroup Name
E00091741,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091742,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091743,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091744,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091745,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091746,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091747,St Neots Eynesbury,E05008533,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091748,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00091749,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091750,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091751,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091752,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091753,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia
E00091754,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091755,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091756,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00091757,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091758,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091759,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,7,Constrained City Dwellers,7a,Challenged Diversity,7a2,Hampered Aspiration
E00091760,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c3,Renting Hard-Pressed Workers
E00091761,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091762,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats 
E00091763,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091764,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091765,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,7,Constrained City Dwellers,7d,Ageing City Dwellers,7d1,Ageing Communities and Families
E00091766,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091767,St Neots Priory Park,E05008582,Huntingdonshire,E07000011,7,Constrained City Dwellers,7a,Challenged Diversity,7a2,Hampered Aspiration
E00091768,Sawtry,E05002784,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00091769,Sawtry,E05002784,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c3,Detached Rural Retirement
E00091770,Sawtry,E05002784,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091771,Sawtry,E05002784,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091772,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091773,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091774,Sawtry,E05002784,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091775,Sawtry,E05002784,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091776,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091777,Sawtry,E05002784,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091778,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091779,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091780,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091781,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091782,Sawtry,E05002784,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091783,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091784,Sawtry,E05002784,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091785,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091786,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091787,Sawtry,E05002784,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091788,Sawtry,E05002784,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia
E00091789,Sawtry,E05002784,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c1,Rural Employment and Retirees
E00091790,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c3,Detached Rural Retirement
E00091791,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091792,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091793,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091794,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091795,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091796,Somersham,E05008938,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091797,Somersham,E05008938,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091798,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091799,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091800,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091801,Somersham,E05008938,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091802,Somersham,E05008938,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091803,Somersham,E05008938,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091804,Somersham,E05008938,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091805,Somersham,E05008938,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091806,Somersham,E05008938,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091807,Somersham,E05008938,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091808,Stilton,E05002786,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a1,Rural Workers and Families
E00091809,Stilton,E05002786,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091810,Stilton,E05002786,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00091811,Stilton,E05002786,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091812,Stilton,E05002786,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091813,Stilton,E05002786,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091814,Stilton,E05002786,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091815,Stilton,E05002786,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091816,Stilton,E05002786,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091817,Stilton,E05002786,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091818,The Hemingfords,E05008535,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091819,The Hemingfords,E05008535,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091820,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091821,The Hemingfords,E05008535,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091822,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091823,The Hemingfords,E05008535,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091824,The Hemingfords,E05008535,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091825,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091826,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091827,The Hemingfords,E05008535,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091828,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091829,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091830,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091831,The Hemingfords,E05008535,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a1,Rural Workers and Families
E00091832,The Hemingfords,E05008535,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091833,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00091834,The Hemingfords,E05008535,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement
E00091835,The Hemingfords,E05008535,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091836,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091837,The Hemingfords,E05008535,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00091838,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091839,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091841,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091842,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c2,Renting Rural Retirement
E00091843,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091844,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091845,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091846,Upwood and The Raveleys,E05008584,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091847,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c2,Renting Rural Retirement
E00091848,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091849,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091850,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091851,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091852,Warboys and Bury,E05008939,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091853,Warboys and Bury,E05008939,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091854,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091855,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091856,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091857,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00091858,Warboys and Bury,E05008939,Huntingdonshire,E07000011,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091859,Warboys and Bury,E05008939,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091860,Warboys and Bury,E05008939,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091861,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091862,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091863,Warboys and Bury,E05008939,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091864,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091865,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091866,Warboys and Bury,E05008939,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091867,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091868,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091869,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,7,Constrained City Dwellers,7c,White Communities,7c3,Outer City Hardship
E00091870,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00091871,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091872,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a1,Rural Workers and Families
E00091873,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091874,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091875,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091876,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091877,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091878,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091879,Yaxley and Farcet,E05002790,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia
